web-scraper-order,web-scraper-start-url,link,link-href,name,price,description,image_url-src
"1769333025-107","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV SAMSUNG 65"" CRYSTAL ULTRA HD 4k SMART TV / U8000F","https://www.tunisianet.com.tn/televiseurs/91112-tv-samsung-65-crystal-ultra-hd-4k-smart-tv-u8000f.html","TV SAMSUNG 65"" CRYSTAL ULTRA HD 4k SMART TV / U8000F","2 699,000 DT","Tv Samsung 65"" Crystal UHD 4K Smart TV - Système d’exploitation : One UI Tizen - Fréquence de rafraîchissement : 50 Hz - Résolution : 4K (3840 x 2160 Pixels) - Moteur d'images : Processeur Crystal 4K - HDR 10+ - Méga Contraste - Micro gradation : Gradation UHD Dimming - Technologie de mouvement : Motion Xcelerator -  Son adaptatif Q-Symphonie - Puissance Sonore : 20W - Type de haut Parleur : 2CH - Technologie Object Tracking Sound OTS Lite - Mode cinéaste (FMM) - Color Booster - Bixby (compatible voix) - Connecteurs : 3x HDMI, 1 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5 - Bluetooth 5.3 - VESA : 200 x 200 mm - Dimensions (LxHxP) : 1444,1 x 882,2 x 222 mm (avec Support), 1444,1 x 831,2 x 76,8 mm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
 
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/455920-large/tv-samsung-65-crystal-ultra-hd-4k-smart-tv-u8000f.jpg"
"1769333027-108","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV TCL P8K 65"" QLED UHD 4K SMART TV / GOOGLE TV","https://www.tunisianet.com.tn/televiseurs/88912-tv-tcl-p8k-65-qled-uhd-4k-smart-tv-google-tv.html","TV TCL P8K 65"" QLED UHD 4K SMART TV / GOOGLE TV","2 799,000 DT","TV TCL 65"" P8K QLED UHD 4K - Résolution : 3840 × 2160 Pixels - Système d'Exploitation : Google TV - Colorful Quantum Crystal - HDR10+ - Dolby Vision /Atmos - Système Hi-Fi ONKYO 2.1 - Rapport de Contraste : 7000:1  - Aspect Ratio : 16:9 - Son Surround Spatial 360° - Fonction anti-reflet - Taux de rafraîchissement : 144 Hz - Puissance Audio : 2 x 10W + 20W - Assitant Google intégré - Commande vocale mains libres - YouTube - Netflix - Assistant Google - Google Play Store - Poids Net : 17.4 Kg - Dimensions (LxHxP) : 1444 x 893 x 295 mm (avec support), 1444 x 831 x 69,5 (Sans Support) - Connecteurs : HDMI 2.1,x USB - Montage mural VESA : 400 x 300 mm - Connectivité : Bluetooth 5.4, Wifi 5 - Couleur : Noir - Garantie 2ans
+ Livraison + Installation et Mise en Marche Gratuite*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/444510-large/tv-tcl-p8k-65-qled-uhd-4k-smart-tv-google-tv.jpg"
"1769333030-109","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV TELEFUNKEN 65"" Mini LED G7EP GOOGLE TV 4K / 144 Hz","https://www.tunisianet.com.tn/televiseurs/80524-tv-telefunken-65-mini-led-g7ep-google-tv-4k-144-hz.html","TV TELEFUNKEN 65"" Mini LED G7EP GOOGLE TV 4K / 144 Hz","2 899,000 DT","TV TELEFUNKEN 65"" UHD 4K - Système d'exploitation : Google TV - Taux de Rafraîchissement : 144Hz - Dolby Vision - HDR 10+ - Filmmaker Mode - Système de son 2.1 - Sortie audio : 50W - Écran sans bordures - Couleur Quantum Dot - Récepteur intégré - Couleur : Noir - Garantie 3 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/400437-large/tv-telefunken-65-mini-led-g7ep-google-tv-4k-144-hz.jpg"
"1769333032-110","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV TCL C6K 65"" QD MINI LED 4K SMART TV / GOOGLE TV","https://www.tunisianet.com.tn/televiseurs/88549-tv-tcl-c6k-65-qd-mini-led-4k-smart-tv-google-tv.html","TV TCL C6K 65"" QD MINI LED 4K SMART TV / GOOGLE TV","2 899,000 DT","TV TCL 65"" UHD 4K - Résolution : 3840×2160 Pixels - Système d'Exploitation : Google TV - Colorful Quantum Crystal - HDR10+ - Dolby Vision /Atmos - Système Hi-Fi ONKYO 2.1 - Rapport de Contraste : 7000:1  - Luminosité : Luminosité HDR élevée - Aspect Ratio : 16:9 - Taux de rafraîchissement : MEMC 120 Hz ; VRR 48 Hz ~ 288 Hz ; DLG 240 Hz - Puissance Audio : 2 x 10W + 20W - Fonction anti-reflet - Assitant Google intégré - Commande vocale mains libres - YouTube - Netflix - Assistant Google - Google Play Store - Poids Net : 17 Kg - Dimensions (LxHxP) : 1447 x 296 x 894,5 mm (avec support), 1447 x 56 x 832 (Sans Support) - Connecteurs : 3x HDMI (2.0, 2.1 et HDCP2.2), 1x USB 3.0 - Montage mural VESA : 300 x 300 mm - Connectivité : Bluetooth 5.4, Wifi 5 - Couleur : Noir - Garantie 2ans
+ Livraison + Installation et Mise en Marche Gratuite*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/442625-large/tv-tcl-c6k-65-qd-mini-led-4k-smart-tv-google-tv.jpg"
"1769333034-111","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV VEGA 75"" QLED UHD 4K SMART GOOGLE TV / avec Récepteur intégré","https://www.tunisianet.com.tn/televiseurs/91368-tv-vega-75-qled-uhd-4k-smart-google-tv-avec-recepteur-integre-.html","TV VEGA 75"" QLED UHD 4K SMART GOOGLE TV / avec Récepteur intégré","2 999,000 DT","TV VEGA 75"" QLED UHD 4K Récepteur intégré - Résolution : 3840 x 2160 Pixels - Système d'Exploitation : Google TV - Temps de réponse : 8ms - Luminosité : 250cd/m2 - Contraste : 5000:1 - Aspect ratio : 16:9 - Couleurs maximale : 1.07G - Sortie Audio : 2 × 10W - Google Play - NETFLIX - YouTube - Chromecast intégré - Fonctionne avec Google assistant - Angle de vue : 178°/178° - Connecteurs : 3x HDMI, 2x USB, 1x RJ45, 1x AV - Dimensions (sans pieds) : 1868 x 173 x 1130 mm - Garantie 3ans*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/457162-large/tv-vega-75-qled-uhd-4k-smart-google-tv-avec-recepteur-integre-.jpg"
"1769333037-112","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV Smart Samsung CU7000 70"" Crystal UHD 4K","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/72417-tv-smart-samsung-cu7000-70-crystal-uhd-4k.html","TV Smart Samsung CU7000 70"" Crystal UHD 4K","2 999,000 DT","TV Smart Samsung CU7000 70"" Crystal UHD 4K - Bluetooth 5.2 - Wi-Fi 5 - Résolution 4K (3 840 x 2 160p) - Fréquence de rafraîchissement: 60Hz - Moteur d'image: Processeur à cristal 4K - HDR10+ - Expérience multi-appareils - Mode cinéma - 1x sortie audio digital - Son de suivi d'objet: OTS Lite - Sortie sonore (RMS): 20W - Type Haut Parleur: 2CH - Système opérateur: Téléviseur intelligent Tizen - Audio Bluetooth - Auto Game Mode (ALLM) - 3x HDMI - 1x USB-A - Anynet+ (HDMI-CEC) - 1x Ethernet (LAN) - 1x Sortie audio numérique (optique) - Spécification VESA: 400 x 300 mm - Dimensions: 1556.2 x 976.2 x 341.1 mm - Couleur Noir - Garantie 2 ans
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/385499-large/tv-smart-samsung-cu7000-70-crystal-uhd-4k.jpg"
"1769333039-113","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV SAMSUNG 65"" Q6 QLED ULTRA HD 4k SMART TV","https://www.tunisianet.com.tn/televiseurs/92002-tv-samsung-65-q6-qled-ultra-hd-4k-smart-tv.html","TV SAMSUNG 65"" Q6 QLED ULTRA HD 4k SMART TV","3 049,000 DT","Tv Samsung 65"" QLED UHD 4K Smart TV - Système d’exploitation : One UI Tizen - Fréquence de rafraîchissement : 50 Hz - Résolution : 4K (3840 x 2160 Pixels) - Moteur d'images : Processeur Q4 Lite - HDR 10+ - Gradation UHD Dimming - Technologie de mouvement : Motion Xcelerator  - Son adaptatif Q-Symphonie - Puissance Sonore : 20W - Type de haut Parleur : 2CH - Multi-Vues - Technologie Object Tracking Sound OTS Lite - Q-Symphony - Bixby (compatible voix) - SmartThings Hub - Connecteurs : 3x HDMI, 1 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5 - Bluetooth 5.3 - VESA : 200 x 200 mm - Dimensions (LxHxP) : 1444.1 x 882.2 x 222 mm (avec Support) / 1444.1 x 831.2 x 76.8 mm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/460567-large/tv-samsung-65-q6-qled-ultra-hd-4k-smart-tv.jpg"
"1769333042-114","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV Thomson 65"" QLED Pro - Google TV avec Récepteur Intégré + 150DT Bon D'achat","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/86059-tv-thomson-65-qled-pro-google-tv-avec-recepteur-integre-150dt-bon-d-achat.html","TV Thomson 65"" QLED Pro - Google TV avec Récepteur Intégré + 150DT Bon D'achat","3 149,000 DT","TV 65"" QLED PRO Google TV - Résolution : 4K UHD 3840 x 2160 Pixels - Taux de rafraîchissement : 144Hz - Systeme d'exploitation : Google TV - Processeur: CA75x2&1.3GHz + CA55x2&1.15GHz - HDR10 - Triple Tuner: DVB-T/T2/C/S/S2 - Profondeur de bits de couleur : 10 bits -  Puissance sonore : 2 x 12W - Dolby Audio - Digital Surround - Connectivité : Wi-Fi (2.4G + 5G), Bluetooth 5.0 - Connecteurs : eARC (HDMI3), 2x HDMI 2.0, 2x HDMI 2.1, 2x USB 2.0, 1x USB 3.0 - 1x RJ45 (Ethernet) - Fixation VESA (non inclus) 800 x 400 - Dimensions avec Pieds (LxPxH) : 1446 x 281 x 869 mm - Couleur : Noir - Garantie 3 ans
+ 150DT Bon D'achat
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/454460-large/tv-thomson-65-qled-pro-google-tv-avec-recepteur-integre-150dt-bon-d-achat.jpg"
"1769333044-115","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV TELEFUNKEN 75"" QLED TELEFUNKEN G4E  GOOGLE TV 4K - RECEPTEUR INTEGREE MAT","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/79425-tv-telefunken-75-qled-telefunken-g4e-google-tv-4k-recepteur-integree-mat.html","TV TELEFUNKEN 75"" QLED TELEFUNKEN G4E  GOOGLE TV 4K - RECEPTEUR INTEGREE MAT","3 229,000 DT","TV TELEFUNKEN 75"" QLED 4K Google TV - Résolution : 3840 x 2160 pixels - Taux de rafraichissement : 60 Hz - Processeur Quad Core 1.5GHz - Luminosité : 350 Nits - Dolby Digital+ - Affichage MAT - Réglage Luminosité automatique - Sortie Audio : 12W x 12W - Connectivité : Bluetooth 5.1, Wifi Dual (2.4G/5G) - Connecteurs : 3x HDMI,2x USB, 1x RJ45, 1X Entrée RF -Dimensions (LxHxP) : 1668 x 84 x 967mm - Couleur : Noir - Garantie 3ans 
+ Livraison + Installation et Mise en Marche Gratuites*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/395047-large/tv-telefunken-75-qled-telefunken-g4e-google-tv-4k-recepteur-integree-mat.jpg"
"1769333047-116","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV SAMSUNG 65"" QLED ULTRA HD 4k SMART TV / 65Q7F","https://www.tunisianet.com.tn/televiseurs/88622-tv-samsung-65-qled-ultra-hd-4k-smart-tv-65q7f.html","TV SAMSUNG 65"" QLED ULTRA HD 4k SMART TV / 65Q7F","3 249,000 DT","Tv Samsung 65"" QLED UHD 4K Smart TV - Système d’exploitation : One UI Tizen - Fréquence de rafraîchissement : 50 Hz - Résolution : 4K (3840 x 2160 Pixels) - Moteur d'images : Processeur Q4 AI - HDR 10+ - Méga Contraste - Micro gradation : Gradation UHD suprême - Technologie de mouvement : Accélérateur de mouvement - Son adaptatif Q-Symphonie - Puissance Sonore : 20W - Fonctionne avec AI Speaker - Multi-Vues (jusqu'à 2 vidéos) - Fonction anti-reflet - Technologie Object Tracking Sound OTS Lite - Bixby (compatible voix) - SmartThings Hub - Connecteurs : 3x HDMI, 1 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5 - Bluetooth 5.3 - VESA : 400 x 300 mm - Dimensions (LxHxP) : 1,45 m x 87,95 cm x 26,74 cm (avec Support), 1,45 m x 83,40 cm x 6,06 cm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/442965-large/tv-samsung-65-qled-ultra-hd-4k-smart-tv-65q7f.jpg"
"1769333051-117","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV SAMSUNG 70"" CRYSTAL ULTRA HD 4k SMART TV / U8000F (2025)","https://www.tunisianet.com.tn/televiseurs/91129-tv-samsung-70-crystal-ultra-hd-4k-smart-tv-u8000f-2025.html","TV SAMSUNG 70"" CRYSTAL ULTRA HD 4k SMART TV / U8000F (2025)","3 279,000 DT","Tv Samsung 70"" Crystal UHD 4K Smart TV - Système d’exploitation : One UI Tizen - Fréquence de rafraîchissement : 50 Hz - Résolution : 4K (3840 x 2160 Pixels) - Moteur d'images : Processeur Crystal 4K - HDR 10+ - Méga Contraste - Micro gradation : Gradation UHD Dimming - Technologie de mouvement : Motion Xcelerator - Color Booster - Son adaptatif Q-Symphonie - Puissance Sonore : 20W - Type de haut Parleur : 2CH - Technologie Object Tracking Sound OTS Lite - Mode cinéaste (FMM) - Color Booster - Bixby (compatible voix) - Navigateur Internet - SmartThings Hub - Connecteurs : 3x HDMI, 1 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5 - Bluetooth 5.3 - VESA : 400 x 300 mm - Dimensions (LxHxP) : 1567,2 x 925,8 x 280 mm (avec Support), 1567,2 x 875,5 x 77,2 mm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/455960-large/tv-samsung-70-crystal-ultra-hd-4k-smart-tv-u8000f-2025.jpg"
"1769333056-118","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV SAMSUNG 65"" CRYSTAL 65DU8000 UHD 4K SMART TV","https://www.tunisianet.com.tn/tv-son-photos/78756-tv-samsung-65-crystal-65du8000-uhd-4k-smart-tv.html","TV SAMSUNG 65"" CRYSTAL 65DU8000 UHD 4K SMART TV","3 599,000 DT","Téléviseur SAMSUNG 65'' UHD 4K - Résolution : 50Hz - Système d'exploitation : Tizen Smart TV - Moteur d'Image : Processeur Crystal 4K - Motion Technologie : Motion Xcelerator 120Hz - 4K IA Upscaling - HDR 10+ (ADAPTATIF/JEU) - Puissance sonore : 20W - Navigateur Web - SmartThings - Design AirSlim - Auto Game Mode - Super Ultra Wide Game View - Game Motion Plus - Ambient Mode+ - Multi-View (upto 2 videos) - Connecteurs : 3x HDMI (4K 60Hz (pour HDMI 1/2/3), 2x USB, 1x RJ45, 1x Entrée RF - Connectivité : Wi-Fi 5, Bluetooth 5.2 - Poids Net : 21.4 kg - Dimensions (LxHxP) : 1450.9 x 874.3 x 279.4 mm - Couleur : Noir - Garantie : 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites","https://www.tunisianet.com.tn/418562-large/tv-samsung-65-crystal-65du8000-uhd-4k-smart-tv.jpg"
"1769333058-119","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV Samsung 55"" NEO QLED 4K Smart TV / 2025 / QA55QN70FAU","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/89456-tv-samsung-55-neo-qled-4k-smart-tv-2025-qa55qn70fau.html","TV Samsung 55"" NEO QLED 4K Smart TV / 2025 / QA55QN70FAU","3 599,000 DT","Tv Samsung 55"" Neo QLED UHD 4K Smart TV - Système d’exploitation : Téléviseur intelligent Tizen - Fréquence de rafraîchissement : 100 Hz - Résolution : 4K (3840 x 2160 Pixels) - Moteur d'images : Processeur NQ4 AI Gen2 - HDR 10+ - Méga Contraste - Micro gradation : Gradation UHD suprême -  Color Booster Pro - Son adaptatif Q-Symphonie - Puissance Sonore : 20W - Type de haut Parleur : 2CH - Fonctionne avec AI Speaker - Multi-Vues (jusqu'à 2 vidéos) - Audio 360° - Technologie Object Tracking Sound OTS Lite - Color Booster - SmartThings Hub - Connecteurs : 4x HDMI, 2 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5 - Bluetooth 5.3 - VESA : 200 x 200 mm - Dimensions (LxHxP) : 1232,9 x 765,7 x 247,4 mm (avec Support), 232,9 x 709,2 x 25,7 mm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/447058-large/tv-samsung-55-neo-qled-4k-smart-tv-2025-qa55qn70fau.jpg"
"1769333062-120","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV Thomson Google TV 75"" UHD AVEC Récepteur Intégré Garantie 3 ans","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/86051-tv-thomson-google-tv-75-uhdgarantie-3-ans.html","TV Thomson Google TV 75"" UHD AVEC Récepteur Intégré Garantie 3 ans","3 749,000 DT","TV 75"" 4K UHD Google TV - Résolution : 3840 x 2160 Pixels UHD - Taux de rafraîchissement : 60Hz - Systeme d'exploitation : Google TV - Processeur : CA75x2&1.3GHz + CA55x2&1.15GHz - HDR10 - Triple Tuner : DVB-T/T2/C/S/S2 - Profondeur de bits de couleur : 10 bits -  Puissance sonore : 2 x 10W - Dolby Audio - Digital Surround - Connectivité : Wi-Fi (2.4G + 5G), Bluetooth 5.0 - Connecteurs : 2x HDMI 2.0, 2x HDMI 2.1, 2x USB 2.0, 1x USB 3.0 - 1x RJ45 (Ethernet) - Fixation VESA (non inclus) 200 x 200 - Poids sans Pieds : 21.2kg - Dimensions avec Pieds (LxPxH) : 1668 x 281 x 990 mm - Couleur : Noir - Garantie 3 ans

+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/429683-large/tv-thomson-google-tv-75-uhdgarantie-3-ans.jpg"
"1769333070-121","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","Téléviseur LG 65"" NanoCell SMART 4k UHD / 65NANO80T6A","https://www.tunisianet.com.tn/televiseurs/84371-televiseur-lg-65-nanocell-smart-4k-uhd-65nano80t6a-.html","Téléviseur LG 65"" NanoCell SMART 4k UHD / 65NANO80T6A","3 799,000 DT","Téléviseur LG 65"" Smart - Résolution : 3840 x 2160 Pixels 4K Ultra HD - Système d'exploitation : webOS 24 - Processeur d'image : Processeur α5 AI 4K Gen7 - Taux de rafraichissement : 60Hz Natif - HDR : HDR10 / HLG - AI Sound Pro (Virtualisation 9.1.2) - Synchronisation du son LG - Large gamme de couleurs : Nano Color - Sortie Audio : 20W - Diffusion haut-parleurs : 2.0 canaux - Rétroéclairage Direct LED - Etalonnage automatique - Navigateur Internet - Contrôle de la luminosité par l'IA - MODE CINÉMA™ - Optimiseur de Jeu - Application Smartphone : LG ThinQ - Reconnaissance vocale intelligente - Connectivité : WiFi 5, Bluetooth 5.0 - Connecteurs : 3x HDMI, 2x USB 2.0, 1x RJ45, 1x Sortie audio, 2x entrée RF - Poids Net : 21,5Kg - Dimensions (LxLxH) : 1454 x 838 x 57,7mm (Sans Pied), 1454 x 903 x 269 (avec pied) - Garantie 2ans 
+ Abonnement TOD

*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/420385-large/televiseur-lg-65-nanocell-smart-4k-uhd-65nano80t6a-.jpg"
"1769333073-122","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV Thomson Google TV 75"" QLED Pro AVEC Récepteur Intégré Garantie 3ans","https://www.tunisianet.com.tn/vente-tv-samsung-led-tunisie/86055-tv-thomson-google-tv-75-uhdgarantie-3-ans.html","TV Thomson Google TV 75"" QLED Pro AVEC Récepteur Intégré Garantie 3ans","3 999,000 DT","TV 75"" QLED Pro Google TV - Résolution : 3840 x 2160 Pixels UHD - Taux de rafraîchissement : 144Hz - Systeme d'exploitation : Google TV - Processeur : CA75x2&1.3GHz + CA55x2&1.15GHz - HDR10 - Triple Tuner : DVB-T/T2/C/S/S2 - Profondeur de bits de couleur : 10 bits -  Puissance sonore : 2 x 10W - Dolby Audio - Digital Surround - Connectivité : Wi-Fi (2.4G + 5G), Bluetooth 5.0 - Connecteurs : 2x HDMI 2.0, 2x HDMI 2.1, 2x USB 2.0, 1x USB 3.0 - 1x RJ45 (Ethernet) - Fixation VESA (non inclus) 800 x 400 - Dimensions avec Pieds (LxLxH) : 1668 x 281 x 990 mm - Couleur : Noir - Garantie 3 ans

+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/429716-large/tv-thomson-google-tv-75-uhdgarantie-3-ans.jpg"
"1769333075-123","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV HISENSE 75"" SMART UHD 4K AVEC TV HISENSE 32"" HD OFFERT","https://www.tunisianet.com.tn/televiseurs/91932-tv-hisense-75-smart-uhd-4k-avec-tv-hisense-32-hd-offert.html","TV HISENSE 75"" SMART UHD 4K AVEC TV HISENSE 32"" HD OFFERT","4 069,000 DT","TV HISENSE 75"" SMART - Résolution : 3840 x 2160 Pixels 4K Ultra HD Premium - Système d'exploitation : VIDAA U 7.6 - Processeur : Quad Core - Technologie d'affichage : Direct LED - Fréquence dalle - 50 Hz/60 Hz - Dalle anti-reflet - Upscaling Ultra HD : 4K - Puissance des haut-parleurs : 2x15W - Magasin d'applications (Netflix, Youtube, Prime Video…) - Assistant Vocal Alexa, Vidaa Voice - Télécommande vocale - Navigateur Internet - Partage d’écran (PC, Tablette, Mobile) - Connectivité : Wi-Fi, Bluetooth - Connecteurs : 3x HDMI, 2x USB, 1x RJ45 - Garantie 2ans 
+ Livraison + Installation et Mise en Marche Gratuites
+ TV HISENSE 32"" HD OFFERT (G-32A5200F)*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/460146-large/tv-hisense-75-smart-uhd-4k-avec-tv-hisense-32-hd-offert.jpg"
"1769333078-124","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV TCL P7K 75"" QLED UHD 4K SMART TV / GOOGLE TV","https://www.tunisianet.com.tn/televiseurs/89505-tv-tcl-p7k-75-qled-uhd-4k-smart-tv-google-tv.html","TV TCL P7K 75"" QLED UHD 4K SMART TV / GOOGLE TV","4 099,000 DT","TV TCL 75"" P7K QLED UHD 4K - Résolution : 3840 × 2160 Pixels - Système d'Exploitation : Google TV - HDR10+ - Dolby Vision /Atmos - Son DTS Premuim : DTS Virtuel X - Luminosité du système : 350 nits (typ) - Aspect Ratio : 16:9 - Processeur AiPQ - Taux de rafraîchissement : 60 Hz - Puissance Audio : 2 x 15W - Assitant Google intégré - Commande vocale mains libres - YouTube - Netflix - Assistant Google - Google Play Store - Dimensions (LxHxP) : 1666 x 1035 x 347 mm (avec support), 1666 x 958 x 69,5mm (Sans Support) - Connecteurs : HDMI 2.1,x USB - Montage mural VESA : 400 x 400 mm - Connectivité : Bluetooth 5.4, Wifi 5 - Couleur : Noir - Garantie 2ans
+ Livraison + Installation et Mise en Marche Gratuite*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/447309-large/tv-tcl-p7k-75-qled-uhd-4k-smart-tv-google-tv.jpg"
"1769333080-125","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","Écran Plat interactif Horion série K6A 65"" 4K Tactile / 4 Go / 32 Go / Android 11","https://www.tunisianet.com.tn/ecran-pc-tunisie/83498-ecran-plat-interactif-horion-serie-k6a-65-4k-tactile-4-go-32-go-android-11.html","Écran Plat interactif Horion série K6A 65"" 4K Tactile / 4 Go / 32 Go / Android 11","4 119,000 DT","Écran Plat interactif Horion série K6A 65"" 4K Tactile - Resolution : UHD 3840 x 2160 Pixels - Luminosité : 400 cd/m2 - Rapport de contraste: 1200:1 - Rétroéclairage: D-LED - Fréquence de rafraîchissement : 60 Hz - Angle de vision : 178°(H) / 178°(V) - Durée de vie : 50 000 heures - Système d'exploitation : Android 11.0 - CPU : CA55 - Fréquence de fonctionnement du processeur : 1,2 à 1,53 GHz  - GPU : G52 2EE MC1 à 550 MHz - RAM : 4 Go DDR4 - ROM : 32 Go standard - Puissance de sortie audio: 15 W x 2 - Wi-Fi - Bluetooth : 5.1 - Ports:  2 entrées HDMI, 1 entrée DP, 1 sortie HDMI, 2 ports LAN, 2 ports USB, 3 ports USB tactiles, 1 entrée micro, 1 sortie S/PDIF, 1 sortie audio, 1 port RS232, 1 port Type-C, 2 ports USB 3.0, 1 port USB tactile, 1 entrée HDMI - Taille du produit: 1482 x 87 x 897 mm - Matériau du boîtier : Aluminium - Couleur du boîtier: Gris acier - Garantie 1 an","https://www.tunisianet.com.tn/416724-large/ecran-plat-interactif-horion-serie-k6a-65-4k-tactile-4-go-32-go-android-11.jpg"
"1769333084-126","https://www.tunisianet.com.tn/665-televiseurs?page=2&order=product.price.desc","TV SAMSUNG 75"" CRYSTAL ULTRA HD 4k SMART TV / U8000F (2025)","https://www.tunisianet.com.tn/televiseurs/91130-tv-samsung-75-crystal-ultra-hd-4k-smart-tv-u8000f-2025.html","TV SAMSUNG 75"" CRYSTAL ULTRA HD 4k SMART TV / U8000F (2025)","4 199,000 DT","Tv Samsung 75"" Crystal UHD 4K Smart TV - Système d’exploitation : One UI Tizen - Fréquence de rafraîchissement : 50 Hz - Résolution : 4K (3840 x 2160 Pixels) - Moteur d'images : Processeur Crystal 4K - HDR 10+ - Méga Contraste - Micro gradation : Gradation UHD Dimming - Technologie de mouvement : Motion Xcelerator - Color Booster - Son adaptatif Q-Symphonie - Puissance Sonore : 20W - Type de haut Parleur : 2CH - Technologie Object Tracking Sound OTS Lite - Mode cinéaste (FMM) - Color Booster - Bixby (compatible voix) - Navigateur Internet - SmartThings Hub - Connecteurs : 3x HDMI, 1 x USB-A, 1x Ethernet (RJ45), 1x Entrée RF - Connectivité : Wi-Fi 5 - Bluetooth 5.3 - VESA : 400 x 300 mm - Dimensions (LxHxP) : 1668,1 x 1005,9 x 280 mm (avec Support), 1668,1 x 957,8 x 77 mm (Sans Support) - Garantie 2 ans 
+ Livraison + Installation et Mise en Marche Gratuites
*(Installation sur pieds seulement, Fixation sur support mural non incluse)","https://www.tunisianet.com.tn/455968-large/tv-samsung-75-crystal-ultra-hd-4k-smart-tv-u8000f-2025.jpg"
